82,240,1,884714385
262,923,4,879962542
233,56,5,877661776
325,100,4,891478504
305,527,5,886323189
82,1164,2,878768790
286,423,4,877532385
87,201,2,879876673
325,99,5,891479244
436,658,5,887769673
455,135,5,879111248
450,908,1,885945114
438,15,4,879868242
43,56,5,875975687
269,498,4,891448926
116,730,4,876453519
445,763,2,891200233
330,161,4,876545999
417,127,4,879646144
292,190,5,881105625
227,1017,4,879035464
164,237,2,889401816
436,433,5,887770428
73,518,5,888625835
314,739,5,877889861
330,95,5,876546105
110,1188,4,886988818
130,202,5,875216507
168,259,2,884287073
193,327,1,889123777
258,690,4,885700811
417,545,1,880953033
214,185,5,892668173
87,4,5,879876524
115,77,2,881171623
94,92,4,891721142
442,578,2,883390466
5,391,4,875636167
255,234,5,883216448
160,1073,4,876859778
405,28,4,885544947
313,516,4,891028829
338,435,4,879438597
405,437,1,885548435
301,120,2,882079423
450,194,5,882373786
447,234,4,878855782
425,259,1,890346825
206,313,5,888179565
62,921,2,879375287
339,196,4,891033416
174,476,4,886434136
453,246,5,877552590
114,179,5,881260611
354,479,4,891217249
305,237,2,886322796
447,100,5,878854552
82,1162,1,884714361
318,142,4,884496219
313,218,2,891029847
450,942,5,882812558
268,527,4,875309430
381,485,4,892696347
450,467,4,882374332
406,238,2,879445475
184,254,2,889907569
327,419,4,887822832
398,393,5,875732738
94,23,5,885870284
325,483,5,891478079
144,195,5,888105081
334,840,4,891545674
21,452,4,874951727
451,872,2,879012857
406,713,4,879539855
311,480,4,884364593
412,480,4,879717147
286,1504,4,877534903
6,480,4,883601089
424,9,5,880859623
347,223,4,881653669
450,143,5,882394364
385,189,5,881530739
444,906,4,891979402
158,124,4,880134261
90,155,5,891385040
405,87,1,885546112
462,682,5,886365231
213,318,5,878955533
276,652,4,889174849
63,255,4,875747556
367,567,4,876690077
457,192,5,882395018
299,475,4,877877600
244,628,4,880604346
457,708,4,882398002
129,245,2,883245452
15,300,4,879455166
389,705,5,879991196
384,748,4,891274028
20,87,5,879669746
394,423,5,881057839
28,258,5,881955018
28,443,4,881961671
59,756,2,888203658
279,156,4,875306580
450,39,4,882376282
199,508,4,883782899
90,151,2,891385190
231,289,4,888605273
117,179,5,881012776
59,670,4,888206485
22,665,1,878888145
321,45,4,879439763
335,258,1,891566808
347,273,5,881652456
339,56,5,891032221
1,9,5,878543541
7,565,4,892132019
255,245,1,883215723
50,288,4,877052008
250,687,1,883263007
387,1537,4,886480681
130,343,4,881536273
450,708,4,882397049
11,750,5,891901629
12,170,4,879959374
439,242,5,882892424
312,1167,4,891699295
157,476,1,886891173
445,291,2,891200233
322,64,5,887314148
437,658,4,880141335
389,965,5,880087599
37,89,4,880930072
139,296,4,879538218
292,20,2,881104760
102,230,2,888801232
459,1060,1,879563668
363,444,4,891500406
42,1,5,881105633
233,71,5,876812281
385,111,2,879440267
416,501,5,893213918
258,333,2,885700811
326,613,5,879874860
343,169,5,876405172
387,114,5,886484336
298,471,4,884125847
89,13,2,879441672
37,27,4,880915942
117,33,4,881011697
378,401,4,880332347
373,421,4,877105563
286,186,5,877534903
121,124,5,891388063
305,963,4,886322635
256,38,4,882164927
214,752,2,891542578
393,497,4,889555021
334,213,4,891546373
216,475,5,880232768
432,871,2,889416456
303,156,5,879466771
138,13,4,879023345
119,597,4,874775465
271,130,1,885848218
13,329,2,886952246
394,383,2,881059704
150,324,4,878746225
144,20,4,888104559
128,622,4,879968332
178,197,2,882826720
299,264,2,877877290
457,156,5,882397095
276,197,5,874787549
406,633,5,882461684
181,1339,1,878962086
416,258,5,893213549
95,127,4,879195062
160,169,4,876862077
21,453,2,874951797
324,123,4,880575714
110,69,4,886987860
320,92,5,884749306
197,232,4,891410082
469,855,4,879524302
347,820,2,881653340
472,1011,4,875979187
303,678,1,879544946
13,96,4,882140104
435,171,5,884131967
201,435,4,884112201
75,235,4,884050502
141,335,1,886447735
313,684,4,891017088
363,431,2,891495301
130,658,5,875802173
101,111,2,877136686
305,904,4,886307860
244,86,4,880605896
399,140,4,882343731
308,209,4,887737686
13,237,5,882140285
239,443,5,889181015
116,879,2,876452094
474,518,4,887926633
189,44,4,893266376
303,223,4,879466742
438,269,4,879867960
212,527,5,879303892
119,294,1,892564313
246,41,2,884923811
450,526,4,882396245
363,1512,1,891494754
280,1297,4,891702230
18,65,5,880130333
83,580,4,883869630
87,38,5,879875940
478,122,2,889397778
273,316,4,891293201
463,242,2,889935629
418,302,2,891282551
270,50,5,876954004
447,288,4,878855082
160,182,5,876770311
301,73,4,882075962
272,514,5,879455254
437,683,2,881001121
435,52,5,884132403
393,845,4,887744202
158,798,4,880134815
342,133,4,874984207
226,25,4,883890235
94,629,4,891721286
49,1028,2,888069304
145,635,4,875272349
327,10,4,887744432
419,306,5,879435242
49,928,2,888068651
118,1079,4,875385442
381,656,4,892696471
457,679,4,882547723
380,416,2,885480239
351,327,5,883356684
452,609,4,875562374
479,228,4,879461060
118,675,5,875385386
456,568,2,881374246
416,1089,2,876697695
484,235,2,881450160
409,489,5,881107817
486,846,2,879875154
389,497,4,879991461
15,251,2,879455541
326,608,4,879875930
177,654,4,880131106
60,181,4,883326754
123,504,5,879872948
89,7,5,879441422
46,125,4,883616284
262,423,4,879793854
54,340,4,890608225
110,402,4,886988293
253,732,4,891628651
58,176,4,884304936
416,176,4,876699652
188,483,5,875072009
405,452,5,885548434
378,423,4,880056287
117,122,2,886022187
450,478,5,887835272
198,1142,5,884205114
262,660,4,879794419
427,1296,5,879701225
222,679,2,881059678
373,48,5,877098223
7,588,4,891352261
393,81,2,889728324
332,8,5,888360108
416,328,5,893213644
97,1,4,884238911
416,53,2,876699946
152,371,4,882477356
102,672,1,888803148
304,286,1,884967017
94,451,4,891723494
373,633,4,877098262
431,322,4,877844559
62,431,2,879374969
487,597,4,883444674
405,947,1,885548048
487,474,4,883445752
270,928,4,876956137
1,146,4,875071561
471,99,2,889827918
379,12,5,880524943
472,118,4,875979082
215,480,5,891436543
205,286,2,888284245
58,124,5,884304483
85,258,4,882812472
174,953,5,886514377
269,528,4,891447593
405,1566,1,885546248
389,8,4,880086755
478,151,5,889388038
312,70,5,891699398
348,409,4,886523710
426,191,4,879442128
405,1210,1,885548670
24,238,5,875323274
216,182,4,883981859
425,379,2,878738887
128,838,5,879968164
279,10,4,875295838
189,172,5,893265683
60,385,4,883327799
468,507,5,875295412
403,240,1,879786084
437,969,4,881001888
85,705,5,882994912
346,89,4,874948513
478,684,4,889396531
241,343,2,887250085
244,111,4,880604550
429,1443,2,882386601
299,895,2,884993860
452,1534,1,876298233
113,303,5,875935244
330,148,4,876544781
9,615,4,886959344
474,161,4,887926633
110,33,4,886988631
422,235,2,875130173
76,324,4,875027206
130,1034,2,876250833
311,300,4,884363831
400,304,4,885676490
254,64,4,886472051
373,392,4,877100061
438,237,5,879868278
250,288,4,878088970
380,71,4,885479082
455,161,4,879112098
387,319,1,886484384
361,90,2,879441179
433,657,5,880585802
456,80,2,881374967
168,126,5,884287962
145,510,4,882181859
271,476,1,885848062
257,676,4,882050006
481,210,4,885828165
311,729,4,884365451
198,215,4,884208098
353,328,2,891402259
445,845,2,891200320
457,699,4,882548615
476,204,4,883364325
493,751,5,884129793
131,251,5,883681723
487,658,4,883530434
280,94,2,891702028
497,234,2,879361847
464,709,5,878355258
269,723,1,891448643
15,269,5,879455165
312,69,4,891699182
406,831,2,879540249
59,284,2,888203449
40,337,4,889041523
456,479,5,881373900
436,447,1,887769444
255,118,1,883216958
361,737,4,879441179
487,252,1,883445079
97,135,5,884238652
457,436,4,882547619
395,328,4,883762528
484,651,5,891194910
244,553,5,880606215
26,276,4,891386369
268,579,1,875744021
488,510,4,891294854
237,179,4,879376641
421,517,2,892241491
303,1157,2,879543711
186,829,4,891719775
432,763,5,889416570
452,269,5,888568251
90,606,5,891383173
455,511,5,879110971
286,111,5,876521858
436,746,5,887770015
499,511,5,885599227
417,871,2,886187012
311,549,2,884366111
272,98,4,879454797
268,222,4,875742275
435,186,4,884132367
87,199,5,879875649
307,227,5,879538922
16,502,4,877723670
325,137,5,891477980
362,264,1,885019695
426,132,4,879442083
59,1021,4,888204996
493,431,5,884132037
16,95,5,877728417
376,198,5,879454598
102,665,1,888802319
11,745,5,891905324
434,220,5,886724873
455,582,2,879111982
405,996,1,885547268
199,116,5,883782807
451,984,4,879012647
426,490,4,879444853
94,728,2,891723748
359,286,5,886453161
397,332,2,882838773
95,1101,2,879197970
450,477,4,887660762
457,722,4,882550154
314,393,4,877889133
97,204,5,884238966
109,265,5,880578185
284,307,4,885329322
118,559,4,875385306
253,22,5,891628435
480,203,4,891208520
416,1037,2,892440156
381,150,4,892697542
95,596,2,879193651
450,7,4,882376885
440,323,1,891577504
188,498,5,875073828
251,685,4,886272585
363,742,2,891497076
295,230,4,879517271
295,158,4,879518932
174,1035,4,886515532
368,201,5,889783407
270,722,4,876955689
16,941,1,877720437
339,100,5,891032286
436,739,4,887771853
10,694,5,877892437
94,722,2,891723494
82,9,4,876311146
339,702,4,891035850
456,498,4,881373473
263,174,5,891299697
14,319,1,884482684
500,836,5,883874290
497,540,2,879311007
3,260,4,889237455
303,381,4,879467574
14,921,5,890881384
327,85,2,887819507
5,432,4,875636793
214,479,4,891544052
158,89,5,880133189
198,300,2,884204427
443,271,4,883504682
361,1103,4,879440386
94,1014,4,891724256
159,243,4,880485529
313,420,5,891014782
499,514,5,885599334
453,117,4,877552540
234,746,2,892335213
405,67,5,885547360
233,192,5,875508485
93,866,2,888705780
383,357,5,891193137
454,323,2,881958783
456,177,4,881373900
464,194,5,878355259
479,88,4,879462041
373,401,4,877106711
268,597,2,875743310
250,333,4,883263374
466,232,4,890284903
457,664,4,882549601
339,357,5,891032189
392,346,4,891037437
437,276,5,880141618
125,451,4,892838288
416,1336,1,878879350
254,196,4,886472400
60,357,4,883326273
308,157,5,887738268
32,475,5,883717766
334,1170,4,891548729
256,106,4,882153724
88,311,5,891037336
5,229,2,875635947
181,105,1,878963304
191,300,4,891560842
514,96,5,875311192
399,188,4,882344310
221,7,4,875244204
383,100,4,891193016
363,68,2,891495809
468,23,4,875287535
450,1020,4,882376365
338,513,5,879438225
157,100,5,886890650
216,280,2,880233043
493,411,1,884132934
489,310,4,891449022
96,194,2,884403392
303,603,5,879466457
208,194,5,883108360
489,881,2,891447586
384,316,5,891274055
378,732,4,880056034
194,736,2,879548122
447,748,1,878854056
321,153,4,879440746
145,767,2,879161882
417,293,4,879646123
385,175,4,879441572
23,530,4,874789279
382,150,2,875946055
500,116,4,883865232
84,1,2,883452108
109,568,5,880578186
339,678,2,891036781
43,231,4,883955995
312,521,5,891698987
387,1134,1,886481183
151,716,2,879528778
158,39,5,880134398
438,286,2,879867960
392,134,5,891038371
303,258,4,879465986
116,268,5,886310197
270,5,5,876956064
499,215,4,885599475
177,11,4,880131161
49,1018,2,888066755
303,137,4,879468414
457,282,4,882392785
510,289,2,887667751
321,9,4,879440472
363,70,2,891496373
278,286,5,891295044
426,1204,4,879444321
52,117,4,882922629
271,1046,4,885849357
158,293,4,880132513
229,311,5,891633028
213,655,4,878956300
454,197,4,881959961
265,298,5,875320633
373,655,5,877098374
167,240,1,892737972
195,1407,2,874825826
479,436,4,879461856
445,117,1,891199821
44,81,4,878348499
449,1006,4,880410701
435,423,2,884131157
374,89,2,880395896
279,436,4,891209332
398,735,4,875659266
23,652,4,874785926
94,809,2,891723155
201,11,4,884112201
405,776,1,885549094
222,388,2,878184765
388,742,5,886437163
363,72,1,891496850
378,387,4,880056452
450,613,4,887660650
459,274,4,879563226
438,866,5,879868529
417,206,2,879648778
257,70,4,880496892
504,199,4,887912236
450,493,4,887660722
474,196,5,887924469
189,132,5,893265865
507,338,5,889964348
463,149,2,877385341
478,496,5,889388862
425,17,4,878738290
276,462,4,874795868
116,324,2,876452133
500,223,4,883873839
250,340,4,883263374
409,478,4,881107155
409,1065,2,881109264
251,429,4,886271955
19,887,4,885411465
454,100,4,881959917
94,932,2,891724691
495,29,2,888636573
508,188,4,883767325
497,802,2,879362118
256,815,5,882151743
405,416,2,885548932
392,650,5,891038978
222,506,2,878183264
496,380,2,876068433
500,739,2,883876573
346,56,5,874949217
193,508,4,889125319
37,566,4,880916010
437,794,4,880143243
311,423,5,884365579
177,176,4,880130951
507,826,5,889966127
514,402,4,875463245
161,186,4,891171530
351,1024,4,879481495
339,709,5,891032982
42,125,4,881105462
268,179,4,875309258
416,25,4,876697243
497,230,2,879310762
184,654,4,889908824
52,588,4,882922927
496,154,2,876066424
35,881,2,875459127
189,647,4,893265826
312,654,5,891698485
125,780,2,892839270
500,640,4,883874776
318,378,4,884497632
406,198,2,879793179
338,708,5,879438627
222,806,4,878181534
474,529,5,887924571
476,585,1,883365336
230,95,5,880484850
1,270,5,888732827
267,655,4,878971989
474,181,5,887915511
365,151,4,891304106
487,87,5,883445606
3,288,2,889237026
429,531,5,882385729
43,735,4,875981275
407,230,4,875045371
447,286,2,878855082
514,302,5,885180556
479,133,2,879461970
380,670,1,885480187
399,1139,4,882348974
151,275,5,879524443
8,195,5,879362287
200,982,2,891825589
152,720,5,882477356
524,1560,4,884636444
397,22,4,885349476
53,546,4,879443329
409,166,4,881107992
532,132,5,893118711
239,50,5,889179131
447,484,5,878856457
59,432,4,888204802
215,50,5,891436543
325,1232,1,891479228
434,1095,5,886724940
293,29,1,888907499
446,688,2,879786985
535,286,2,879617123
286,588,5,877532131
119,22,4,874781698
458,86,5,886397679
450,502,5,882469061
429,12,5,882386424
116,888,2,886309958
381,898,5,892697869
152,161,5,882476363
54,291,1,891898613
246,1052,1,884924710
517,300,5,892660728
527,963,4,879456030
18,166,4,880129595
64,179,5,889739460
479,489,5,879460844
65,63,2,879217913
508,223,4,883767361
405,702,1,885547407
405,643,1,885546336
449,276,5,879958705
425,98,4,878738186
486,1514,4,879874663
233,527,5,877665324
469,1558,5,879524177
392,325,4,891037634
213,24,5,878870846
217,546,2,889070196
373,208,4,877106773
256,233,4,882164479
429,47,4,882384950
459,22,5,879563903
133,749,4,890588720
94,97,4,891721317
2,14,4,888551853
346,959,2,875260577
508,150,5,883767325
506,510,5,874873067
168,294,4,884286862
488,662,4,891294896
523,154,4,883702125
64,203,4,889737851
363,448,5,891497953
222,214,4,878182453
374,550,5,880938965
381,682,2,892697982
60,95,4,883327799
200,195,5,884128822
268,1091,2,875744895
305,215,2,886323464
394,144,5,880886978
435,710,4,884131267
126,311,4,887855173
457,529,4,882397763
125,41,2,892838510
234,546,1,891227851
75,408,4,884050046
358,213,5,891269827
101,255,4,877137015
450,607,5,887135753
496,1444,1,876066465
524,928,4,884323551
399,747,5,882345053
537,206,1,886031720
514,558,4,875318114
95,282,4,880573506
458,293,5,886396767
276,99,4,874792907
207,237,4,877878342
405,1575,1,885549407
311,8,4,884364465
537,134,5,886030862
119,11,5,874781198
41,175,5,890687526
62,174,4,879374916
193,541,1,889125976
405,720,1,885546487
201,438,1,884114813
474,42,4,887923923
345,382,4,884992725
539,382,5,879787825
545,222,4,879899157
18,588,4,880131201
450,378,5,882373995
130,237,5,874953621
493,1278,5,884130215
276,916,4,892436298
59,673,5,888204802
132,523,4,891278996
18,435,4,880130890
271,135,4,885848373
211,457,4,879437184
201,1224,2,884140891
542,648,4,886532950
312,486,5,891699655
299,514,5,877881229
269,1188,1,891451857
313,655,4,891014474
228,938,1,889387173
393,95,4,889555295
429,428,4,882386942
12,242,5,879960826
334,425,4,891548835
409,855,4,881108246
266,275,5,892257831
454,133,4,881959652
347,31,5,881654321
227,1007,4,879035158
23,418,4,874786037
374,465,5,882158849
457,15,4,882393688
320,1215,1,884749097
297,160,1,875238853
334,488,5,891546231
151,131,5,879525075
158,985,4,880134261
262,131,5,879961282
59,462,5,888205787
210,181,5,887731082
399,760,1,882341554
545,399,4,879900794
458,694,4,886396140
213,257,4,878870846
311,732,4,884365617
194,529,4,879523575
458,9,5,886394373
303,50,5,879466866
384,289,5,891283502
24,421,5,875323712
18,504,5,880129940
70,183,4,884149894
332,333,5,889069499
291,946,4,875086887
291,12,5,874834701
346,2,5,875263473
426,98,4,879442737
64,237,4,889740310
454,210,4,881960361
215,636,2,891436690
459,255,4,879563613
303,1142,4,879544659
211,1127,1,879461395
10,245,4,877886281
460,302,4,882910837
239,1204,4,889178986
553,505,5,879949107
526,315,5,885682102
399,153,2,882351347
545,210,5,879899158
88,1191,5,891038103
370,176,4,879435217
374,176,4,880937692
430,100,5,877225570
544,312,2,884796086
385,811,4,879443315
506,70,4,874874055
498,652,5,881961182
472,559,5,875981708
490,1128,4,875428765
450,967,5,882373994
303,1013,1,879544860
538,202,4,877108250
363,179,4,891496373
347,50,5,881652456
457,168,5,882395018
385,273,2,879440557
276,151,5,874786568
234,463,4,892333865
518,717,5,876823963
301,426,4,882076967
446,270,4,879786892
453,475,5,877552514
460,311,5,882912418
550,405,4,883426027
472,755,4,875981829
405,555,1,885546835
399,826,2,882349353
532,205,5,887788806
293,636,4,888906576
6,495,4,883601366
460,149,4,882912174
264,211,5,886123472
495,1183,4,888637228
553,22,5,879949324
455,174,4,879111763
92,425,4,875812898
82,424,1,878768811
529,331,4,882535220
234,515,5,892078424
444,912,4,891978663
276,144,5,874792401
42,471,4,881105505
58,70,4,890321652
118,551,5,875385306
128,692,4,879967197
454,485,4,888267386
215,202,4,891435295
33,682,4,891964274
82,409,1,884714421
102,450,1,888802768
497,13,2,878759927
178,763,4,882824253
500,276,5,883865290
530,476,4,886198206
267,380,2,878973426
322,656,5,887314027
15,257,4,879455821
541,781,5,883866093
327,72,2,887819582
504,132,5,887838815
476,175,4,883364143
321,7,4,879438793
318,174,4,884495590
532,586,4,888636373
385,461,4,879441942
553,1451,4,879949212
541,660,5,883865039
405,556,1,885546636
405,1539,1,885546724
23,386,4,874789001
332,70,2,888360179
339,160,5,891033512
327,960,5,887745774
308,97,1,887738469
246,1139,2,884923811
506,662,5,878044851
76,77,2,882607017
504,117,4,887831694
305,480,5,886322758
339,130,4,891034040
527,56,4,879456611
474,633,4,887926436
450,92,4,887660650
226,224,4,883889690
328,645,4,885046344
479,421,4,879460762
7,507,5,891352383
249,290,2,879640521
213,118,4,878870871
426,194,4,879444919
33,678,4,891964306
435,413,2,884134104
242,111,4,879741196
538,237,4,877109986
18,478,5,880129691
256,739,5,882165135
194,1207,1,879555410
24,41,5,875323594
121,127,5,891388333
256,288,5,882150122
527,203,4,879456662
295,137,4,879517271
530,214,2,886202320
201,408,4,884111436
347,1039,5,881653830
363,164,2,891496722
557,166,4,881179397
391,282,4,877399894
417,245,4,879649779
318,1012,4,884471076
474,216,4,887924683
393,569,4,889728736
56,11,4,892676376
226,713,5,883889884
545,472,5,879899266
451,690,4,879012382
396,871,2,884646289
193,476,2,889127698
138,15,4,879023389
339,4,4,891033653
405,1042,1,885548671
378,1181,2,880332537
121,100,4,891388035
567,1019,5,882425874
7,613,4,891352010
56,173,4,892737191
459,250,5,879563270
478,427,4,889388633
417,1,4,879646413
184,508,4,889907738
321,60,4,879440954
87,281,4,879876074
225,427,5,879539615
357,123,4,878951864
450,275,4,882372178
476,194,5,883364143
441,288,2,891035056
339,528,5,891033044
362,748,1,885019592
535,1149,4,879618288
186,98,5,891719859
206,1024,1,888180049
342,197,4,875318988
308,494,5,887738570
313,1,4,891013436
379,385,2,882563616
397,340,2,882838664
244,156,4,880602517
405,427,5,885545306
540,109,4,882157194
536,584,5,882360530
449,273,4,879959003
174,417,4,886515490
235,192,4,889655298
563,367,4,880507083
506,654,4,874876486
422,127,4,875129839
43,79,4,875981335
188,100,4,875074127
269,134,4,891448849
579,1,4,880951740
419,14,5,879435828
533,258,4,884007368
308,568,5,887740649
450,195,4,882371826
407,100,5,875042905
335,323,4,891567125
426,488,5,879442785
164,100,5,889401998
181,767,1,878963381
517,283,4,892660728
50,1008,5,877052805
442,318,4,883391046
174,553,5,886513674
87,783,4,879877279
405,421,1,885549309
327,1101,4,887746665
293,550,1,888906781
524,707,4,884634995
455,191,5,879111422
313,88,2,891028956
361,56,4,879440516
115,23,5,881171348
251,275,4,886271675
558,936,5,879436396
239,498,4,889179623
478,98,5,889388862
457,230,4,882392853
253,895,4,891627893
537,327,2,886028730
226,182,1,883889322
546,118,5,885141260
417,183,4,879647298
548,147,5,891415540
94,686,4,891720540
537,151,2,886030177
560,319,4,879975173
457,143,5,882548099
288,880,1,886373007
508,1,5,883777430
1,1,5,874965758
92,5,4,875654432
320,808,4,884749359
406,1065,2,882480567
387,127,4,886479575
425,340,4,890346264
437,134,5,880139951
16,385,5,877727192
269,523,5,891447593
93,283,4,888705146
272,205,5,879454726
504,51,4,887839260
12,591,5,879959212
514,1014,2,885180645
378,729,4,880046069
495,742,5,888632888
506,82,5,874873745
234,432,4,892079722
354,258,4,891180399
278,313,5,891294932
454,121,4,888267128
227,14,4,879035463
533,378,4,879439290
526,147,4,885682503
466,385,4,890284819
532,66,5,893118712
294,121,5,877819714
298,514,4,884182989
57,181,5,883697352
39,270,4,891400609
95,153,5,879197022
302,680,2,879437035
180,201,2,877127189
420,475,4,891357162
339,50,4,891032576
303,721,4,879484194
547,354,4,891282640
406,699,4,884630617
566,423,2,881649709
178,9,2,882823758
177,963,4,880130736
475,316,5,891627927
92,237,4,875640318
459,230,4,879564941
343,153,5,876404539
270,581,5,876955938
555,87,4,879975505
330,105,4,876545150
429,186,4,882385294
181,1197,1,878962774
447,981,2,878855139
33,260,4,891964306
101,147,4,877136506
92,1018,4,875653769
90,443,4,891385250
399,727,4,882344722
429,686,2,882385519
25,116,4,885853335
405,645,1,885546635
561,1220,2,885810538
280,140,4,891701223
527,868,4,879456663
59,498,5,888204927
190,245,4,891033487
94,484,5,891720996
428,334,4,885943847
506,54,4,874876651
288,268,4,886372812
269,318,4,891447791
269,679,1,891449962
457,476,2,882392810
548,1073,4,891044411
59,211,5,888206048
243,318,4,879988071
308,202,4,887737084
457,373,2,882551189
570,303,5,881262256
466,324,1,890283690
550,300,4,883425652
434,9,1,886724563
19,211,4,885412840
293,283,2,888904884
308,162,4,887739095
489,539,4,891448834
523,575,4,883702800
58,1012,4,884304627
130,118,4,874953895
533,496,5,879439061
173,306,5,877556626
504,54,4,887909936
95,121,4,879194114
314,562,4,877890960
500,39,4,883875092
457,673,4,882397829
416,980,4,886314987
452,243,5,886148336
125,176,5,879454448
62,97,2,879373795
87,427,4,879877824
190,272,5,891033606
236,423,5,890116304
215,127,4,891435183
303,1426,2,879484804
569,50,5,879793717
524,898,4,884701702
1,173,5,878541803
94,399,4,891722802
562,114,1,879195156
82,430,5,878769703
523,707,5,883701093
414,346,5,884999037
533,202,4,879191938
42,501,5,881108345
222,95,4,878182453
437,11,1,880139951
562,191,5,879196176
122,11,1,879270424
65,735,4,879216769
403,284,1,879790389
514,750,4,885180627
89,100,5,879441271
269,200,4,891449984
505,199,4,889333442
181,547,1,878962720
243,86,5,879989217
454,836,2,888266785
342,193,5,875320199
16,427,5,877722001
421,234,5,892241646
593,211,4,875671198
344,275,4,884899397
16,208,5,877727054
291,325,4,874805610
391,480,4,877398991
457,234,5,882548426
256,147,4,882152540
321,513,4,879440294
551,241,4,892783057
397,171,5,882839540
99,405,4,885678813
160,185,5,876861185
70,450,1,884064269
479,257,4,879459955
313,820,2,891030228
311,294,4,884364047
257,166,4,880496522
361,237,4,879440740
548,323,4,891043547
317,355,4,891446783
116,655,4,886309958
151,512,5,879524712
405,391,1,885548137
440,171,5,891577871
547,311,2,891282699
592,408,5,882607955
593,210,2,875673181
286,535,5,875806918
455,447,4,879111153
13,706,1,882396869
94,132,4,891720862
536,163,5,882360080
152,1053,5,882475618
383,517,5,891192748
181,1372,1,878962279
13,879,2,881515697
521,743,1,886061689
136,303,4,882693234
361,98,5,879441215
90,488,5,891384065
435,826,2,884134713
566,7,4,881649747
395,343,5,883762614
462,321,5,886365734
503,156,1,880472250
194,720,2,879553883
7,80,4,891354381
119,132,5,874782228
388,569,5,886441248
110,873,2,886987505
490,273,1,875427629
567,606,4,882425630
378,161,4,880056034
493,1126,2,884131517
328,180,4,885046134
468,257,4,875280417
95,71,5,880573288
618,185,5,891308260
246,219,5,884922801
496,228,1,876065588
599,282,5,880951657
455,288,2,879110767
151,488,4,879524900
566,196,4,881650405
254,204,4,886472434
498,548,2,881957267
378,22,5,880045520
368,11,4,889783678
224,221,2,888103812
535,97,4,879618880
479,261,1,879533993
464,260,2,878354859
393,926,4,887745200
253,81,4,891628614
347,97,4,881654101
115,847,4,881170844
450,550,4,882473915
3,317,2,889237482
472,218,4,875980120
486,284,2,879874784
7,679,5,891353124
537,558,4,886030584
388,266,5,886439918
379,204,5,880525236
2,294,1,888551648
371,527,5,877487309
432,678,4,889416570
452,654,2,875273543
484,151,4,881450017
206,300,1,888179565
429,58,4,882385090
435,168,5,884131515
592,847,5,882607986
505,332,4,888631126
150,319,4,878746174
498,558,4,882205321
383,203,5,891193242
37,50,5,880915838
399,110,2,882343523
537,191,4,886030862
24,357,5,875323100
48,479,4,879434723
393,722,2,889728736
403,117,4,879786112
431,358,2,877844489
524,191,4,884634707
114,483,4,881260246
346,54,4,874949217
314,796,2,877891518
11,180,2,891904335
315,513,5,879821299
573,480,4,885844481
450,1221,5,887660722
488,1025,2,891293263
59,137,5,888203234
504,699,4,887838573
622,797,2,882670862
178,153,4,882826347
378,70,4,882642831
476,216,4,883364250
130,328,4,874953525
293,230,2,888907384
607,86,4,883880079
159,1013,4,880557170
128,168,4,879966685
551,1087,1,892784437
458,304,4,889323982
257,1129,5,879585415
612,926,2,875324789
532,195,5,892521554
184,644,4,889908947
387,93,5,886480703
566,117,4,881650886
130,62,4,876252175
272,423,4,879454939
506,183,5,874874308
189,209,1,893265826
426,208,4,879442161
620,1043,4,889988340
561,537,4,885808866
616,300,4,891224644
537,1019,1,886031606
437,288,2,880139533
399,622,4,882343605
202,318,1,879727116
496,378,1,876066794
577,845,4,880471578
278,538,4,891295164
216,789,5,880233957
405,1399,1,885549942
194,1411,1,879554331
500,1226,4,883865715
501,293,4,883347823
565,730,5,891037837
507,316,5,889964844
456,603,5,881373019
343,90,4,876406677
417,800,2,879649467
332,234,5,888360342
194,944,2,879551999
457,531,5,882392906
438,471,4,879868184
435,1128,2,884132027
517,597,4,892660034
566,772,4,881650467
308,928,4,887742103
276,421,4,874795500
472,234,4,875980081
193,895,1,889123777
401,509,4,891033582
52,285,5,882922227
54,328,4,880928957
50,268,4,877051656
79,93,2,891271676
380,521,2,885479397
286,172,4,889651549
457,265,5,882397699
483,109,5,882165734
288,435,4,889225633
385,675,5,879446952
11,86,4,891904551
297,4,1,875240201
378,409,2,880044642
541,196,4,883864928
605,582,4,879424661
426,99,4,879444081
249,480,5,879572210
504,180,4,887837918
44,211,4,878347598
619,403,5,885954159
592,1025,1,882607745
250,181,4,878089393
389,525,4,880165277
113,273,4,875935609
545,217,5,879899934
605,284,2,880762139
126,300,4,887854943
454,451,4,888267455
151,381,5,879528754
354,251,5,891216691
522,318,4,876961248
484,250,4,891194646
405,1224,1,885546487
250,367,4,878090330
602,125,4,888638674
406,203,4,882480891
592,263,1,882607779
572,1010,2,879449683
31,299,4,881547814
405,1359,1,885549790
450,510,4,887660722
405,584,1,885548785
338,213,5,879438250
406,607,4,882480511
173,984,4,877556988
393,1055,4,889728895
291,1229,2,874868027
207,175,1,877845982
534,471,5,877807935
555,7,4,879962172
566,95,2,881649913
188,470,5,875073647
378,365,2,880318158
141,330,1,886447735
48,527,4,879434654
567,496,5,882426184
511,872,5,890004728
279,502,5,875310263
495,168,5,888632738
184,596,4,889907812
597,988,1,875339237
5,415,1,875636842
413,300,4,879968959
416,36,2,878879809
109,233,4,880578502
524,530,4,884634785
430,515,4,877225660
114,357,4,881259525
457,155,4,882550065
528,174,5,886101821
